-117.2544837,32.86632287
-117.2544042,32.86633395
-117.2541438,32.8663935
-117.2544522,32.86640711
-117.2543986,32.86646477
-117.254294,32.86647571
-117.2541737,32.8664349
-117.2541102,32.86642111
-117.2545882,32.8665645
-117.254505,32.86653991
-117.2544028,32.86651388
-117.2540521,32.86657475
-117.254993,32.866666
-117.2549109,32.86664759
-117.2548238,32.86662617
-117.2547158,32.86659935
-117.254651,32.866585
